6683,SAL002,1,6800,1955.38,No,2025-09-02 10:54:22,2025-09-02 10:54:22,True
6682,CAF009,1,4800,1320.01,No,2025-09-02 10:53:47,2025-09-02 10:53:47,True
6681,CAF001,1,4200,1155.47,No,2025-09-02 10:25:48,2025-09-02 10:25:48,True
6681,PRO001,1,6500,2235.47,No,2025-09-02 10:25:48,2025-09-02 10:25:48,True
6680,DUL006,1,4900,1200.0,No,2025-09-02 10:23:05,2025-09-02 10:23:05,True
6679,DUL005,1,3600,1500.0,No,2025-09-02 09:55:27,2025-09-02 09:55:27,True
6678,CAF001,1,4200,1155.47,No,2025-09-02 09:45:29,2025-09-02 09:45:29,True
6678,ADI001,1,1500,174.0,No,2025-09-02 09:45:29,2025-09-02 09:45:29,True
6678,DUL005,1,3600,1500.0,No,2025-09-02 09:45:29,2025-09-02 09:45:29,True
6678,DUL001,1,1400,540.0,No,2025-09-02 09:45:29,2025-09-02 09:45:29,True
6677,CAF005,1,3600,990.63,No,2025-09-02 09:28:14,2025-09-02 09:28:14,True
6676,DUL001,1,1400,540.0,No,2025-09-02 09:16:27,2025-09-02 09:16:27,True
6676,SAL001,1,2800,980.0,No,2025-09-02 09:16:27,2025-09-02 09:16:27,True
6676,ADI004,1,1000,412.5,No,2025-09-02 09:16:27,2025-09-02 09:16:27,True
6675,CAF001,1,4200,1155.47,No,2025-09-02 09:06:00,2025-09-02 09:06:00,True
6675,SAL001,1,2800,980.0,No,2025-09-02 09:06:00,2025-09-02 09:06:00,True
6674,CAF002,1,4200,1155.47,No,2025-09-02 08:52:33,2025-09-02 08:52:33,True
6674,ADI001,1,1500,174.0,No,2025-09-02 08:52:33,2025-09-02 08:52:33,True
6673,CAF005,1,3600,990.63,No,2025-09-02 08:02:58,2025-09-02 08:02:58,True
6673,SAL001,1,2800,980.0,No,2025-09-02 08:02:58,2025-09-02 08:02:58,True
6673,PRO002,1,8000,726.0,No,2025-09-02 08:02:58,2025-09-02 08:02:58,True
6673,CAF005,1,3600,990.63,No,2025-09-02 08:02:58,2025-09-02 08:02:58,True
6673,SAL001,1,2800,980.0,No,2025-09-02 08:02:58,2025-09-02 08:02:58,True
6672,DUL001,1,1400,540.0,No,2025-09-01 19:18:13,2025-09-01 19:18:13,True
6671,CAF002,1,4200,1155.47,No,2025-09-01 18:55:12,2025-09-01 18:55:12,True
6670,CAF024,1,5400,1750.0,No,2025-09-01 18:50:30,2025-09-01 18:50:30,True
6670,DUL001,1,1400,540.0,No,2025-09-01 18:50:30,2025-09-01 18:50:30,True
6669,DUL004,1,5000,2250.0,No,2025-09-01 18:50:07,2025-09-01 18:50:07,True
6669,SAL003,1,6500,2000.0,No,2025-09-01 18:50:07,2025-09-01 18:50:07,True
6668,SAL001,4,11200,3920.0,No,2025-09-01 18:47:40,2025-09-01 18:47:40,True
6668,DUL005,1,3600,1500.0,No,2025-09-01 18:47:40,2025-09-01 18:47:40,True
6667,PRO001,1,6500,2235.47,No,2025-09-01 18:41:19,2025-09-01 18:41:19,True
6666,CAF011,1,3200,844.66,No,2025-09-01 18:41:08,2025-09-01 18:41:08,True
